Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
126,Theni,Andipatti(Uzhavar Sandhai ),Onion,Bellary,Local,2400,2800,2800,04 Jul 2025
127,Theni,Andipatti(Uzhavar Sandhai ),Onion,Bellary,Local,2500,3000,3000,11 Jul 2025
128,Theni,Andipatti(Uzhavar Sandhai ),Onion,Bellary,Local,2500,3000,3000,17 Mar 2025
129,Theni,Andipatti(Uzhavar Sandhai ),Onion,Bellary,Local,2500,3000,3000,19 Mar 2025
130,Theni,Andipatti(Uzhavar Sandhai ),Onion,Bellary,Local,2500,3000,3000,27 Mar 2025
131,Theni,Andipatti(Uzhavar Sandhai ),Onion,Bellary,Local,3500,4000,4000,06 Mar 2025
132,Theni,Andipatti(Uzhavar Sandhai ),Onion,Bellary,Local,3500,4000,4000,09 Mar 2025
133,Theni,Andipatti(Uzhavar Sandhai ),Onion,Bellary,Local,3500,4000,4000,13 Jan 2025
134,Theni,Andipatti(Uzhavar Sandhai ),Onion,Bellary,Local,4000,4200,4200,08 Aug 2024
135,Theni,Andipatti(Uzhavar Sandhai ),Onion,Bellary,Local,4000,4200,4200,31 Jul 2024
136,Theni,Andipatti(Uzhavar Sandhai ),Onion,Bellary,Local,4000,4400,4400,16 Jul 2024
137,Theni,Andipatti(Uzhavar Sandhai ),Onion,Bellary,Local,4000,4500,4500,04 Jan 2025
138,Theni,Andipatti(Uzhavar Sandhai ),Onion,Bellary,Local,4000,4500,4500,31 Jan 2025
139,Theni,Andipatti(Uzhavar Sandhai ),Onion,Bellary,Local,5000,5600,5600,04 Sep 2024
140,Theni,Andipatti(Uzhavar Sandhai ),Onion,Bellary,Local,5000,5600,5600,07 Oct 2024
141,Theni,Andipatti(Uzhavar Sandhai ),Onion,Bellary,Local,5000,5600,5600,09 Oct 2024
142,Theni,Andipatti(Uzhavar Sandhai ),Onion,Bellary,Local,5000,5600,5600,26 Sep 2024
143,Theni,Andipatti(Uzhavar Sandhai ),Onion,Bellary,Local,5000,5800,5800,17 Oct 2024
144,Theni,Andipatti(Uzhavar Sandhai ),Onion,Bellary,Local,5000,5800,5800,19 Oct 2024
145,Theni,Andipatti(Uzhavar Sandhai ),Onion,Bellary,Local,5000,6000,6000,21 Sep 2024
146,Theni,Andipatti(Uzhavar Sandhai ),Onion,Bellary,Local,5000,6000,6000,27 Oct 2024
147,Theni,Andipatti(Uzhavar Sandhai ),Onion,Bellary,Local,5500,6000,6000,18 Dec 2024
148,Theni,Andipatti(Uzhavar Sandhai ),Onion,Bellary,Local,6500,7000,7000,21 Nov 2024
149,Madurai,Anna nagar(Uzhavar Sandhai ),Onion,Bellary,Local,2500,3000,3000,13 May 2025
150,Madurai,Anna nagar(Uzhavar Sandhai ),Onion,Bellary,Local,3000,3000,3000,22 Apr 2025
151,Madurai,Anna nagar(Uzhavar Sandhai ),Onion,Bellary,Local,3000,3600,3600,22 Jun 2025
152,Madurai,Anna nagar(Uzhavar Sandhai ),Onion,Bellary,Local,4000,4800,4800,13 Feb 2025
153,Madurai,Anna nagar(Uzhavar Sandhai ),Onion,Bellary,Local,4000,5000,5000,06 Mar 2025
154,Madurai,Anna nagar(Uzhavar Sandhai ),Onion,Bellary,Local,4500,5000,5000,01 Mar 2025
155,Madurai,Anna nagar(Uzhavar Sandhai ),Onion,Bellary,Local,4600,6000,6000,03 Sep 2024
156,Madurai,Anna nagar(Uzhavar Sandhai ),Onion,Bellary,Local,5000,6400,6400,16 Sep 2024
157,Madurai,Anna nagar(Uzhavar Sandhai ),Onion,Bellary,Local,5400,5400,5400,27 Feb 2025
158,Madurai,Anna nagar(Uzhavar Sandhai ),Onion,Bellary,Local,5600,5600,5600,18 Jan 2025
159,Madurai,Anna nagar(Uzhavar Sandhai ),Onion,Bellary,Local,5600,5600,5600,27 Dec 2024
160,Madurai,Anna nagar(Uzhavar Sandhai ),Onion,Bellary,Local,5800,5800,5800,31 Dec 2024
161,Madurai,Anna nagar(Uzhavar Sandhai ),Onion,Bellary,Local,7000,7000,7000,31 Oct 2024
162,Madurai,Anna nagar(Uzhavar Sandhai ),Onion,Bellary,Local,7000,8000,8000,09 Dec 2024
163,Madurai,Anna nagar(Uzhavar Sandhai ),Onion,Bellary,Local,7000,8000,8000,25 Nov 2024
164,Madurai,Anna nagar(Uzhavar Sandhai ),Onion,Bellary,Local,7000,8600,8600,24 Nov 2024
165,Thiruvannamalai,Arani,Onion,Bellary,Local,32,38,38,25 Jun 2024
166,Thiruvannamalai,Arani,Onion,Bellary,Local,35,40,40,23 Jun 2024
167,Thiruvannamalai,Arani,Onion,Bellary,Local,3500,4000,4000,14 Jul 2024
168,Thiruvannamalai,Arani,Onion,Bellary,Local,3600,4500,4500,09 Jul 2024
169,Thiruvannamalai,Arani,Onion,Bellary,Local,3800,4500,4500,16 Jul 2024
170,Thiruvannamalai,Arani(Uzhavar Sandhai ),Onion,Bellary,Local,2000,2500,2500,16 Apr 2025
171,Thiruvannamalai,Arani(Uzhavar Sandhai ),Onion,Bellary,Local,2000,2500,2500,17 May 2025
172,Thiruvannamalai,Arani(Uzhavar Sandhai ),Onion,Bellary,Local,2200,2600,2600,17 Jun 2025
173,Thiruvannamalai,Arani(Uzhavar Sandhai ),Onion,Bellary,Local,2200,2600,2600,20 Jun 2025
174,Thiruvannamalai,Arani(Uzhavar Sandhai ),Onion,Bellary,Local,2400,2800,2800,05 Jun 2025
175,Thiruvannamalai,Arani(Uzhavar Sandhai ),Onion,Bellary,Local,2500,3000,3000,20 Mar 2025
176,Thiruvannamalai,Arani(Uzhavar Sandhai ),Onion,Bellary,Local,2500,3000,3000,24 Jun 2025
177,Thiruvannamalai,Arani(Uzhavar Sandhai ),Onion,Bellary,Local,2500,3000,3000,26 Jun 2025
178,Thiruvannamalai,Arani(Uzhavar Sandhai ),Onion,Bellary,Local,2500,3000,3000,30 Jun 2025
179,Thiruvannamalai,Arani(Uzhavar Sandhai ),Onion,Bellary,Local,3300,4000,4000,07 Mar 2025
180,Thiruvannamalai,Arani(Uzhavar Sandhai ),Onion,Bellary,Local,3500,4000,4000,01 Jan 2025
181,Thiruvannamalai,Arani(Uzhavar Sandhai ),Onion,Bellary,Local,3500,4000,4000,04 Mar 2025
182,Thiruvannamalai,Arani(Uzhavar Sandhai ),Onion,Bellary,Local,3500,4200,4200,22 Jul 2024
183,Thiruvannamalai,Arani(Uzhavar Sandhai ),Onion,Bellary,Local,3500,4300,4300,22 Feb 2025
184,Thiruvannamalai,Arani(Uzhavar Sandhai ),Onion,Bellary,Local,3800,4500,4500,10 Aug 2024
185,Thiruvannamalai,Arani(Uzhavar Sandhai ),Onion,Bellary,Local,4000,4500,4500,20 Jan 2025
186,Thiruvannamalai,Arani(Uzhavar Sandhai ),Onion,Bellary,Local,4000,4500,4500,28 Feb 2025
187,Thiruvannamalai,Arani(Uzhavar Sandhai ),Onion,Bellary,Local,4000,5000,5000,12 Aug 2024
188,Thiruvannamalai,Arani(Uzhavar Sandhai ),Onion,Bellary,Local,4200,4800,4800,29 Jan 2025
189,Thiruvannamalai,Arani(Uzhavar Sandhai ),Onion,Bellary,Local,4200,5000,5000,13 Aug 2024
190,Thiruvannamalai,Arani(Uzhavar Sandhai ),Onion,Bellary,Local,4500,5400,5400,17 Dec 2024
191,Thiruvannamalai,Arani(Uzhavar Sandhai ),Onion,Bellary,Local,4500,5500,5500,11 Jan 2025
192,Thiruvannamalai,Arani(Uzhavar Sandhai ),Onion,Bellary,Local,5000,6000,6000,10 Dec 2024
193,Thiruvannamalai,Arani(Uzhavar Sandhai ),Onion,Bellary,Local,5000,6000,6000,15 Sep 2024
194,Thiruvannamalai,Arani(Uzhavar Sandhai ),Onion,Bellary,Local,5000,6000,6000,26 Nov 2024
195,Pudukkottai,Aranthangi,Onion,Bellary,Local,40,45,45,01 Jul 2024
196,Pudukkottai,Aranthangi,Onion,Bellary,Local,4000,4500,4500,08 Jul 2024
197,Pudukkottai,Aranthangi(Uzhavar Sandhai ),Onion,Bellary,Local,2500,3000,3000,04 Jun 2025
198,Pudukkottai,Aranthangi(Uzhavar Sandhai ),Onion,Bellary,Local,3000,3500,3500,02 Jun 2025
199,Pudukkottai,Aranthangi(Uzhavar Sandhai ),Onion,Bellary,Local,3000,3500,3500,04 Apr 2025
200,Pudukkottai,Aranthangi(Uzhavar Sandhai ),Onion,Bellary,Local,3000,3500,3500,04 May 2025
201,Pudukkottai,Aranthangi(Uzhavar Sandhai ),Onion,Bellary,Local,3000,3500,3500,06 Apr 2025
202,Pudukkottai,Aranthangi(Uzhavar Sandhai ),Onion,Bellary,Local,3500,4000,4000,22 Mar 2025
203,Pudukkottai,Aranthangi(Uzhavar Sandhai ),Onion,Bellary,Local,4000,4500,4500,23 Jan 2025
204,Pudukkottai,Aranthangi(Uzhavar Sandhai ),Onion,Bellary,Local,4500,5000,5000,04 Mar 2025
205,Pudukkottai,Aranthangi(Uzhavar Sandhai ),Onion,Bellary,Local,4500,5000,5000,05 Mar 2025
206,Pudukkottai,Aranthangi(Uzhavar Sandhai ),Onion,Bellary,Local,4500,5000,5000,08 Aug 2024
207,Pudukkottai,Aranthangi(Uzhavar Sandhai ),Onion,Bellary,Local,4500,5000,5000,19 Jul 2024
208,Pudukkottai,Aranthangi(Uzhavar Sandhai ),Onion,Bellary,Local,4500,5000,5000,26 Jan 2025
209,Pudukkottai,Aranthangi(Uzhavar Sandhai ),Onion,Bellary,Local,4500,5000,5000,29 Jan 2025
210,Pudukkottai,Aranthangi(Uzhavar Sandhai ),Onion,Bellary,Local,5000,5500,5500,12 Sep 2024
211,Pudukkottai,Aranthangi(Uzhavar Sandhai ),Onion,Bellary,Local,5000,5500,5500,28 Aug 2024
212,Pudukkottai,Aranthangi(Uzhavar Sandhai ),Onion,Bellary,Local,5000,5500,5500,31 Aug 2024
213,Pudukkottai,Aranthangi(Uzhavar Sandhai ),Onion,Bellary,Local,5000,6000,6000,10 Oct 2024
214,Pudukkottai,Aranthangi(Uzhavar Sandhai ),Onion,Bellary,Local,5000,6000,6000,14 Oct 2024
215,Pudukkottai,Aranthangi(Uzhavar Sandhai ),Onion,Bellary,Local,5000,6000,6000,24 Dec 2024
216,Pudukkottai,Aranthangi(Uzhavar Sandhai ),Onion,Bellary,Local,6000,7000,7000,06 Dec 2024
217,Pudukkottai,Aranthangi(Uzhavar Sandhai ),Onion,Bellary,Local,6000,7000,7000,20 Dec 2024
218,Pudukkottai,Aranthangi(Uzhavar Sandhai ),Onion,Bellary,Local,6000,7000,7000,22 Oct 2024
219,Vellore,Arcot,Onion,Bellary,Local,42,44,44,03 Jul 2024
220,Vellore,Arcot,Onion,Bellary,Local,42,44,44,05 Jul 2024
221,Ranipet,Arcot(Uzhavar Sandhai ),Onion,Bellary,Local,1500,2800,2800,27 Mar 2025
222,Ranipet,Arcot(Uzhavar Sandhai ),Onion,Bellary,Local,2000,2400,2400,20 May 2025
223,Ranipet,Arcot(Uzhavar Sandhai ),Onion,Bellary,Local,2000,2500,2500,25 Apr 2025
224,Ranipet,Arcot(Uzhavar Sandhai ),Onion,Bellary,Local,2400,2400,2400,26 May 2025
225,Ranipet,Arcot(Uzhavar Sandhai ),Onion,Bellary,Local,2800,3000,3000,01 Jul 2025
226,Ranipet,Arcot(Uzhavar Sandhai ),Onion,Bellary,Local,3500,4600,4600,27 Jan 2025
227,Ranipet,Arcot(Uzhavar Sandhai ),Onion,Bellary,Local,4000,4000,4000,05 Mar 2025
228,Ranipet,Arcot(Uzhavar Sandhai ),Onion,Bellary,Local,4000,4500,4500,01 Feb 2025
229,Ranipet,Arcot(Uzhavar Sandhai ),Onion,Bellary,Local,4000,4500,4500,25 Feb 2025
230,Ranipet,Arcot(Uzhavar Sandhai ),Onion,Bellary,Local,4500,4500,4500,27 Jul 2024
231,Ranipet,Arcot(Uzhavar Sandhai ),Onion,Bellary,Local,5000,5500,5500,25 Nov 2024
232,Ranipet,Arcot(Uzhavar Sandhai ),Onion,Bellary,Local,5000,6000,6000,09 Nov 2024
233,Ranipet,Arcot(Uzhavar Sandhai ),Onion,Bellary,Local,5000,6000,6000,27 Oct 2024
234,Ranipet,Arcot(Uzhavar Sandhai ),Onion,Bellary,Local,5000,6600,6600,02 Dec 2024
235,Ranipet,Arcot(Uzhavar Sandhai ),Onion,Bellary,Local,5000,6600,6600,03 Dec 2024
236,Ranipet,Arcot(Uzhavar Sandhai ),Onion,Bellary,Local,5000,6600,6600,26 Nov 2024
237,Ranipet,Arcot(Uzhavar Sandhai ),Onion,Bellary,Local,5500,5500,5500,29 Aug 2024
238,Ranipet,Arcot(Uzhavar Sandhai ),Onion,Bellary,Local,5500,6000,6000,06 Sep 2024
239,Ariyalur,Ariyalur(Uzhavar Sandhai),Onion,Bellary,Local,2500,3000,3000,31 Mar 2025
240,Ariyalur,Ariyalur(Uzhavar Sandhai),Onion,Bellary,Local,2500,3200,3200,19 Jun 2025
241,Ariyalur,Ariyalur(Uzhavar Sandhai),Onion,Bellary,Local,2500,3200,3200,25 May 2025
242,Ariyalur,Ariyalur(Uzhavar Sandhai),Onion,Bellary,Local,2800,3000,3000,30 Jun 2025
